Posición Horizontal,Posición Vertical,Probabilidad
-16,-16,0.0024000000000000002
-16,-15,0.0024000000000000002
-16,-14,0.0034000000000000002
-16,-13,0.0037
-16,-12,0.0036
-16,-11,0.004
-16,-10,0.0023
-16,-9,0.0039
-16,-8,0.0021
-16,-7,0.0039
-16,-6,0.003
-16,-5,0.0036
-16,-4,0.0027
-16,-3,0.0031
-16,-2,0.004
-16,-1,0.0040999999999999995
-16,0,0.0026
-16,1,0.0027999999999999995
-16,2,0.0028
-16,3,0.0034000000000000002
-16,4,0.0028
-16,5,0.0029
-16,6,0.0043
-16,7,0.0029
-16,8,0.0026000000000000003
-16,9,0.004600000000000001
-16,10,0.0036
-16,11,0.0039000000000000003
-16,12,0.0039000000000000003
-16,13,0.0031
-16,14,0.0034999999999999996
-16,15,0.004
-15,-16,0.0018999999999999998
-15,-15,0.0019000000000000002
-15,-14,0.0027
-15,-13,0.0022
-15,-12,0.0034000000000000002
-15,-11,0.0027
-15,-10,0.0021
-15,-9,0.0021
-15,-8,0.0021999999999999997
-15,-7,0.0019000000000000002
-15,-6,0.0024999999999999996
-15,-5,0.0025
-15,-4,0.0029000000000000002
-15,-3,0.0031999999999999997
-15,-2,0.0025
-15,-1,0.0028
-15,0,0.0015999999999999999
-15,1,0.0033
-15,2,0.0029000000000000002
-15,3,0.0027
-15,4,0.0031999999999999997
-15,5,0.004399999999999999
-15,6,0.002
-15,7,0.0031
-15,8,0.003
-15,9,0.0031000000000000003
-15,10,0.0027
-15,11,0.0026999999999999997
-15,12,0.0024999999999999996
-15,13,0.0029
-15,14,0.003
-15,15,0.0037
-14,-16,0.002
-14,-15,0.0026000000000000003
-14,-14,0.0015999999999999999
-14,-13,0.0014000000000000002
-14,-12,0.0024
-14,-11,0.002
-14,-10,0.0026
-14,-9,0.0022
-14,-8,0.0023
-14,-7,0.0026
-14,-6,0.003
-14,-5,0.0034999999999999996
-14,-4,0.0032
-14,-3,0.0026999999999999997
-14,-2,0.0026
-14,-1,0.0034999999999999996
-14,0,0.0025
-14,1,0.0018
-14,2,0.0027
-14,3,0.0028
-14,4,0.0027
-14,5,0.0034000000000000002
-14,6,0.0029
-14,7,0.0028
-14,8,0.0021999999999999997
-14,9,0.0019
-14,10,0.0009
-14,11,0.0035
-14,12,0.0034000000000000002
-14,13,0.0029000000000000002
-14,14,0.0031
-14,15,0.0036999999999999997
-13,-16,0.0013000000000000002
-13,-15,0.0025
-13,-14,0.0025
-13,-13,0.0039
-13,-12,0.0024
-13,-11,0.0025
-13,-10,0.0023
-13,-9,0.0025
-13,-8,0.0023
-13,-7,0.0017
-13,-6,0.0013
-13,-5,0.0021000000000000003
-13,-4,0.003
-13,-3,0.0021
-13,-2,0.0028000000000000004
-13,-1,0.0019000000000000002
-13,0,0.0027
-13,1,0.0023
-13,2,0.0015999999999999999
-13,3,0.0018
-13,4,0.0019
-13,5,0.0025
-13,6,0.0032
-13,7,0.0023
-13,8,0.0021
-13,9,0.0024
-13,10,0.0028000000000000004
-13,11,0.0017
-13,12,0.0022
-13,13,0.0024
-13,14,0.0027999999999999995
-13,15,0.0024000000000000002
-12,-16,0.0004
-12,-15,0.0004
-12,-14,0.00030000000000000003
-12,-13,0.0005
-12,-12,0.0001
-12,-11,0.0002
-12,-10,0.0005
-12,-9,0.0005
-12,-8,0.0006000000000000001
-12,-7,0.0005
-12,-6,0.0004
-12,-5,0.0005
-12,-4,0.0005
-12,-3,0.0005
-12,-2,0.0004
-12,-1,0.0004
-12,0,0.0004
-12,1,0.00039999999999999996
-12,2,0.00030000000000000003
-12,3,0.0006999999999999999
-12,4,0.0002
-12,5,0.0004
-12,6,0.0006000000000000001
-12,7,0.0002
-12,8,0.0002
-12,9,0.0005
-12,10,0.0005
-12,11,0.0006000000000000001
-12,12,0.0002
-12,13,0.00030000000000000003
