Posición Horizontal,Posición Vertical,Probabilidad
-3,-14,0.0
-3,-13,0.0001
-3,-12,0.0
-3,-11,0.0002
-3,-10,0.0002
-3,-9,0.0001
-3,-8,0.00030000000000000003
-3,-7,0.0
-3,-6,0.0
-3,-5,0.0002
-3,-4,0.0002
-3,-3,0.0
-3,-2,0.0
-3,-1,0.0001
-3,0,0.0001
-3,1,0.0001
-3,2,0.0002
-3,3,0.0001
-3,4,0.0002
-3,5,0.0004
-3,6,0.0001
-3,7,0.0001
-3,8,0.0001
-3,9,0.0
-3,10,0.0001
-3,11,0.0
-3,12,0.0002
-3,13,0.0002
-3,14,0.0002
-3,15,0.0001
-2,-16,0.0
-2,-15,0.0001
-2,-14,0.00039999999999999996
-2,-13,0.0001
-2,-12,0.0
-2,-11,0.0003
-2,-10,0.00030000000000000003
-2,-9,0.0001
-2,-8,0.0001
-2,-7,0.0002
-2,-6,0.0
-2,-5,0.0
-2,-4,0.0004
-2,-3,0.0
-2,-2,0.0001
-2,-1,0.0002
-2,0,0.0001
-2,1,0.0001
-2,2,0.0001
-2,3,0.0002
-2,4,0.0001
-2,5,0.0002
-2,6,0.0
-2,7,0.0001
-2,8,0.0002
-2,9,0.0001
-2,10,0.0
-2,11,0.0002
-2,12,0.0
-2,13,0.0
-2,14,0.0
-2,15,0.0
-1,-16,0.0001
-1,-15,0.0
-1,-14,0.0002
-1,-13,0.0001
-1,-12,0.0
-1,-11,0.0001
-1,-10,0.0001
-1,-9,0.0001
-1,-8,0.0001
-1,-7,0.0
-1,-6,0.0002
-1,-5,0.0
-1,-4,0.0
-1,-3,0.0
-1,-2,0.0
-1,-1,0.0001
-1,0,0.0
-1,1,0.0
-1,2,0.0
-1,3,0.0
-1,4,0.0001
-1,5,0.00039999999999999996
-1,6,0.0002
-1,7,0.0
-1,8,0.0001
-1,9,0.0
-1,10,0.0002
-1,11,0.0
-1,12,0.0
-1,13,0.0002
-1,14,0.0002
-1,15,0.0
0,-16,0.0012000000000000001
0,-15,0.002
0,-14,0.0012000000000000001
0,-13,0.0018000000000000002
0,-12,0.002
0,-11,0.0015
0,-10,0.0022
0,-9,0.0019000000000000002
0,-8,0.0024000000000000002
0,-7,0.0015
0,-6,0.0015999999999999999
0,-5,0.002
0,-4,0.0014999999999999998
0,-3,0.0022
0,-2,0.0027
0,-1,0.0012000000000000001
0,0,0.0015999999999999999
0,1,0.0015000000000000002
0,2,0.0018000000000000002
0,3,0.0019999999999999996
0,4,0.0013
0,5,0.0017
0,6,0.0021
0,7,0.002
0,8,0.0025
0,9,0.0014
0,10,0.0021000000000000003
0,11,0.002
0,12,0.0019
0,13,0.0018
0,14,0.0014000000000000002
0,15,0.0022
1,-16,0.0009
1,-15,0.001
1,-14,0.0012000000000000001
1,-13,0.0014
1,-12,0.001
1,-11,0.0014000000000000002
1,-10,0.001
1,-9,0.0019
1,-8,0.001
1,-7,0.0012000000000000001
1,-6,0.0011
1,-5,0.0014
1,-4,0.0009
1,-3,0.0012000000000000001
1,-2,0.0017000000000000001
1,-1,0.0009000000000000001
1,0,0.0011
1,1,0.001
1,2,0.0011
1,3,0.0018
1,4,0.0022999999999999995
1,5,0.0011
1,6,0.0012000000000000001
1,7,0.0013
1,8,0.0015000000000000002
1,9,0.0014000000000000002
1,10,0.0011
1,11,0.0007000000000000001
1,12,0.0021
1,13,0.0026
1,14,0.0018
1,15,0.0015000000000000002
2,-16,0.0019
2,-15,0.0012000000000000001
2,-14,0.0013000000000000002
2,-13,0.0017000000000000001
2,-12,0.0016
2,-11,0.0015
2,-10,0.0016
2,-9,0.001
2,-8,0.0018
2,-7,0.0021000000000000003
2,-6,0.0014000000000000002
2,-5,0.0015
2,-4,0.0012000000000000001
2,-3,0.0015
2,-2,0.0013000000000000002
2,-1,0.0014
2,0,0.0017
2,1,0.0013
2,2,0.001
2,3,0.0011
2,4,0.0014
2,5,0.0013000000000000002
2,6,0.0013
2,7,0.0021999999999999997
2,8,0.0011
2,9,0.0018999999999999998
2,10,0.0013000000000000002
2,11,0.0017000000000000001
2,12,0.0015
2,13,0.0017
2,14,0.0021
2,15,0.0014
3,-16,0.0011
3,-15,0.0005
3,-14,0.0012000000000000001
3,-13,0.0007000000000000001
3,-12,0.0018
3,-11,0.0011
3,-10,0.0008
3,-9,0.0017000000000000003
3,-8,0.0007000000000000001
3,-7,0.0011
3,-6,0.0006000000000000001
3,-5,0.001
3,-4,0.0011
3,-3,0.001
3,-2,0.0011
3,-1,0.0007000000000000001
3,0,0.0013
3,1,0.0007999999999999999
3,2,0.001
3,3,0.0013
3,4,0.0012000000000000001
3,5,0.0009
3,6,0.0012000000000000001
3,7,0.0017000000000000001
3,8,0.0007
3,9,0.0008
3,10,0.0012000000000000001
3,11,0.001
3,12,0.0015000000000000002
3,13,0.0017000000000000001
3,14,0.0013000000000000002
3,15,0.0015
4,-16,0.0002
4,-15,0.0002
4,-14,0.0001
4,-13,0.0001
4,-12,0.0
4,-11,0.0
4,-10,0.0
4,-9,0.0002
4,-8,0.00030000000000000003
4,-7,0.0002
4,-6,0.0002
4,-5,0.0001
4,-4,0.00039999999999999996
4,-3,0.0
4,-2,0.0002
4,-1,0.00030000000000000003
4,0,0.0
4,1,0.0001
4,2,0.0001
4,3,0.0
4,4,0.0001
4,5,0.0001
4,6,0.0
4,7,0.0001
4,8,0.0002
4,9,0.0001
4,10,0.00030000000000000003
4,11,0.0002
4,12,0.0001
4,13,0.0002
4,14,0.00030000000000000003
4,15,0.0
5,-16,0.0001
5,-15,0.0002
5,-14,0.0
5,-13,0.0001
5,-12,0.0
5,-11,0.0002
5,-10,0.0001
5,-9,0.0002
5,-8,0.0001
5,-7,0.0001
5,-6,0.0
5,-5,0.0
5,-4,0.0005
5,-3,0.0001
5,-2,0.0002
5,-1,0.0
5,0,0.0001
5,1,0.0002
5,2,0.0002
5,3,0.0001
5,4,0.0001
5,5,0.0002
5,6,0.00030000000000000003
5,7,0.0001
5,8,0.00030000000000000003
5,9,0.0003
5,10,0.0001
5,11,0.0
5,12,0.0002
5,13,0.0
5,14,0.0001
5,15,0.0
6,-16,0.0
6,-15,0.0001
6,-14,0.0002
6,-13,0.0001
6,-12,0.0
6,-11,0.0
6,-10,0.0
6,-9,0.0002
6,-8,0.0001
6,-7,0.0002
6,-6,0.0001
6,-5,0.0001
6,-4,0.00030000000000000003
6,-3,0.0
6,-2,0.0002
6,-1,0.0001
6,0,0.0
6,1,0.0002
6,2,0.0001
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0002
6,7,0.0001
6,8,0.0
6,9,0.0
6,10,0.0001
6,11,0.0001
6,12,0.0
6,13,0.0
6,14,0.0002
6,15,0.0002
7,-16,0.0
7,-15,0.0001
7,-14,0.0
7,-13,0.0002
7,-12,0.0002
7,-11,0.0
7,-10,0.0002
7,-9,0.0
7,-8,0.0
7,-7,0.0001
7,-6,0.0002
7,-5,0.0002
7,-4,0.0
7,-3,0.0005
7,-2,0.0002
7,-1,0.0002
7,0,0.0
7,1,0.0
7,2,0.0001
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0001
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0003
7,11,0.0
7,12,0.0
7,13,0.0002
7,14,0.0
7,15,0.0
8,-16,0.0045
8,-15,0.0038
8,-14,0.0045
8,-13,0.0036
8,-12,0.0049
8,-11,0.0036999999999999997
8,-10,0.0036999999999999997
8,-9,0.0055000000000000005
8,-8,0.004699999999999999
8,-7,0.0043
8,-6,0.0044
8,-5,0.004
8,-4,0.004699999999999999
8,-3,0.005399999999999999
8,-2,0.006
8,-1,0.004
8,0,0.004599999999999999
8,1,0.0053
8,2,0.004900000000000001
8,3,0.0043
8,4,0.0054
8,5,0.004700000000000001
8,6,0.0049
8,7,0.0045
8,8,0.0034000000000000002
8,9,0.0066
8,10,0.005200000000000001
8,11,0.0057
8,12,0.005299999999999999
8,13,0.0058
8,14,0.0057
8,15,0.0055
9,-16,0.0029
9,-15,0.0029000000000000002
9,-14,0.0042
9,-13,0.0045
9,-12,0.0031000000000000003
9,-11,0.0027
9,-10,0.0041
9,-9,0.0039000000000000003
9,-8,0.0029
9,-7,0.0037
9,-6,0.0043
9,-5,0.003
9,-4,0.0031999999999999997
9,-3,0.0039
9,-2,0.0045000000000000005
9,-1,0.0047
9,0,0.0046
9,1,0.005
9,2,0.0034
9,3,0.0043
9,4,0.0042
9,5,0.0034
9,6,0.0043
9,7,0.004
9,8,0.0042
9,9,0.0037
9,10,0.0035
9,11,0.0046
9,12,0.0028
9,13,0.0036
9,14,0.0063
9,15,0.0045000000000000005
10,-16,0.0034
10,-15,0.0031
10,-14,0.004
10,-13,0.0032
10,-12,0.0039000000000000003
10,-11,0.0033
10,-10,0.004200000000000001
10,-9,0.0033000000000000004
10,-8,0.0043
10,-7,0.0037
10,-6,0.0032
10,-5,0.0035
10,-4,0.0032
10,-3,0.0025
10,-2,0.004
10,-1,0.0026999999999999997
10,0,0.0031999999999999997
10,1,0.0033
10,2,0.004
10,3,0.0036999999999999997
10,4,0.0026
10,5,0.0031
10,6,0.0044
10,7,0.0034000000000000002
10,8,0.003
10,9,0.004399999999999999
10,10,0.0042
10,11,0.0033
10,12,0.0031
10,13,0.0036
10,14,0.004
10,15,0.0034
11,-16,0.0031999999999999997
11,-15,0.0027
11,-14,0.0028000000000000004
11,-13,0.0025
11,-12,0.0034
11,-11,0.0025999999999999994
11,-10,0.0034000000000000002
11,-9,0.003
11,-8,0.0033
11,-7,0.0024
11,-6,0.0026999999999999997
11,-5,0.0021
11,-4,0.0034000000000000002
11,-3,0.0029
11,-2,0.0025
11,-1,0.0043
11,0,0.0028000000000000004
11,1,0.0019
11,2,0.0023
11,3,0.0022
11,4,0.0026
11,5,0.003
11,6,0.0022
11,7,0.0034999999999999996
11,8,0.0035000000000000005
11,9,0.002
11,10,0.0025999999999999994
11,11,0.0027
11,12,0.0033
11,13,0.0029999999999999996
11,14,0.0029999999999999996
11,15,0.003
12,-16,0.00030000000000000003
12,-15,0.00030000000000000003
12,-14,0.0003
12,-13,0.0004
12,-12,0.0005
12,-11,0.0004
12,-10,0.0005
12,-9,0.0005
12,-8,0.00039999999999999996
12,-7,0.0001
12,-6,0.0
12,-5,0.0006000000000000001
12,-4,0.0008
12,-3,0.0005
12,-2,0.0007
12,-1,0.0002
12,0,0.0003
12,1,0.0004
12,2,0.0007
12,3,0.0003
12,4,0.0002
12,5,0.00030000000000000003
12,6,0.0003
12,7,0.00030000000000000003
12,8,0.0004
12,9,0.0004
12,10,0.0007
12,11,0.0006000000000000001
12,12,0.00030000000000000003
12,13,0.0004
12,14,0.0006000000000000001
12,15,0.0001
13,-16,0.0006000000000000001
13,-15,0.0002
13,-14,0.00030000000000000003
13,-13,0.0004
13,-12,0.0002
13,-11,0.0008
13,-10,0.00030000000000000003
13,-9,0.0001
13,-8,0.0001
13,-7,0.00039999999999999996
13,-6,0.0
13,-5,0.00030000000000000003
13,-4,0.0001
13,-3,0.0005
13,-2,0.00030000000000000003
13,-1,0.0005
13,0,0.0004
13,1,0.0005
13,2,0.0001
13,3,0.0002
13,4,0.0001
13,5,0.0004
13,6,0.0004
13,7,0.00030000000000000003
13,8,0.0008
13,9,0.0002
13,10,0.0006000000000000001
13,11,0.0005
13,12,0.00030000000000000003
13,13,0.0005
13,14,0.00030000000000000003
13,15,0.0005
14,-16,0.00030000000000000003
14,-15,0.0001
14,-14,0.0002
14,-13,0.0004
14,-12,0.0004
14,-11,0.0001
14,-10,0.00030000000000000003
14,-9,0.0003
14,-8,0.0008
14,-7,0.0002
14,-6,0.0006000000000000001
14,-5,0.0004
14,-4,0.0002
14,-3,0.0004
14,-2,0.00039999999999999996
14,-1,0.0004
14,0,0.0005
14,1,0.0001
14,2,0.00039999999999999996
14,3,0.00030000000000000003
14,4,0.0004
14,5,0.00039999999999999996
14,6,0.0001
14,7,0.0002
14,8,0.0006
14,9,0.00030000000000000003
14,10,0.0008
14,11,0.00030000000000000003
14,12,0.0005
14,13,0.0
14,14,0.0
14,15,0.00030000000000000003
15,-16,0.0005
15,-15,0.0001
15,-14,0.0001
15,-13,0.0001
15,-12,0.0003
15,-11,0.0
15,-10,0.00030000000000000003
15,-9,0.00030000000000000003
15,-8,0.0001
15,-7,0.0003
15,-6,0.0
15,-5,0.00030000000000000003
15,-4,0.0
15,-3,0.0002
15,-2,0.00030000000000000003
15,-1,0.0005
15,0,0.0002
15,1,0.00030000000000000003
15,2,0.0002
15,3,0.0003
15,4,0.00030000000000000003
15,5,0.0005
15,6,0.0004
15,7,0.0006000000000000001
15,8,0.00030000000000000003
15,9,0.0
15,10,0.0
15,11,0.0005
15,12,0.0002
15,13,0.0004
15,14,0.00030000000000000003
15,15,0.0002
