Posición Horizontal,Posición Vertical,Probabilidad
-8,13,0.0
-8,14,0.0
-8,15,0.0
-7,-16,0.0
-7,-15,0.0
-7,-14,0.0
-7,-13,0.0
-7,-12,0.0
-7,-11,0.0
-7,-10,0.0
-7,-9,0.0
-7,-8,0.0
-7,-7,0.0
-7,-6,0.0
-7,-5,0.0
-7,-4,0.0
-7,-3,0.0
-7,-2,0.0
-7,-1,0.0
-7,0,0.0
-7,1,0.0
-7,2,0.0
-7,3,0.0
-7,4,0.0
-7,5,0.0
-7,6,0.0
-7,7,0.0
-7,8,0.0
-7,9,0.0
-7,10,0.0
-7,11,0.0
-7,12,0.0
-7,13,0.0
-7,14,0.0
-7,15,0.0
-6,-16,0.0
-6,-15,0.0
-6,-14,0.0
-6,-13,0.0
-6,-12,0.0
-6,-11,0.0
-6,-10,0.000272
-6,-9,0.0
-6,-8,0.017048999999999998
-6,-7,0.0
-6,-6,0.06912399999999999
-6,-5,0.0
-6,-4,0.016431
-6,-3,0.0
-6,-2,0.019524
-6,-1,0.0
-6,0,0.018479999999999996
-6,1,0.0
-6,2,0.01939
-6,3,0.0
-6,4,0.016312
-6,5,0.0
-6,6,0.06894
-6,7,0.0
-6,8,0.01703
-6,9,0.0
-6,10,0.000272
-6,11,0.0
-6,12,0.0
-6,13,0.0
-6,14,0.0
-6,15,0.0
-5,-16,0.0
-5,-15,0.0
-5,-14,0.0
-5,-13,0.0
-5,-12,0.0
-5,-11,0.0
-5,-10,0.0
-5,-9,0.0
-5,-8,0.0
-5,-7,0.0
-5,-6,0.0
-5,-5,0.0
-5,-4,0.0
-5,-3,0.0
-5,-2,0.0
-5,-1,0.0
-5,0,0.0
-5,1,0.0
-5,2,0.0
-5,3,0.0
-5,4,0.0
-5,5,0.0
-5,6,0.0
-5,7,0.0
-5,8,0.0
-5,9,0.0
-5,10,0.0
-5,11,0.0
-5,12,0.0
-5,13,0.0
-5,14,0.0
-5,15,0.0
-4,-16,0.0
-4,-15,0.0
-4,-14,0.0
-4,-13,0.0
-4,-12,0.0
-4,-11,0.0
-4,-10,7.3e-05
-4,-9,0.0
-4,-8,0.004038
-4,-7,0.0
-4,-6,0.016513999999999997
-4,-5,0.0
-4,-4,0.003995
-4,-3,0.0
-4,-2,0.004646
-4,-1,0.0
-4,0,0.004407
-4,1,0.0
-4,2,0.004603
-4,3,0.0
-4,4,0.003873
-4,5,0.0
-4,6,0.016267
-4,7,0.0
-4,8,0.004028
-4,9,0.0
-4,10,7.300000000000001e-05
-4,11,0.0
-4,12,0.0
-4,13,0.0
-4,14,0.0
-4,15,0.0
-3,-16,0.0
-3,-15,0.0
-3,-14,0.0
-3,-13,0.0
-3,-12,0.0
-3,-11,0.0
-3,-10,0.0
-3,-9,0.0
-3,-8,0.0
-3,-7,0.0
-3,-6,0.0
-3,-5,0.0
-3,-4,0.0
-3,-3,0.0
-3,-2,0.0
-3,-1,0.0
-3,0,0.0
-3,1,0.0
-3,2,0.0
-3,3,0.0
-3,4,0.0
-3,5,0.0
-3,6,0.0
-3,7,0.0
-3,8,0.0
-3,9,0.0
-3,10,0.0
-3,11,0.0
-3,12,0.0
-3,13,0.0
-3,14,0.0
-3,15,0.0
-2,-16,0.0
-2,-15,0.0
-2,-14,0.0
-2,-13,0.0
-2,-12,0.0
-2,-11,0.0
-2,-10,6.9e-05
-2,-9,0.0
-2,-8,0.004738999999999999
-2,-7,0.0
-2,-6,0.019288
-2,-5,0.0
-2,-4,0.004696
-2,-3,0.0
-2,-2,0.00551
-2,-1,0.0
-2,0,0.005209999999999999
-2,1,0.0
-2,2,0.005549999999999999
-2,3,0.0
-2,4,0.004748
-2,5,0.0
-2,6,0.019209999999999998
-2,7,0.0
-2,8,0.004711000000000001
-2,9,0.0
-2,10,6e-05
-2,11,0.0
-2,12,0.0
-2,13,0.0
-2,14,0.0
-2,15,0.0
-1,-16,0.0
-1,-15,0.0
-1,-14,0.0
-1,-13,0.0
-1,-12,0.0
-1,-11,0.0
-1,-10,0.0
-1,-9,0.0
-1,-8,0.0
-1,-7,0.0
-1,-6,0.0
-1,-5,0.0
-1,-4,0.0
-1,-3,0.0
-1,-2,0.0
-1,-1,0.0
-1,0,0.0
-1,1,0.0
-1,2,0.0
-1,3,0.0
-1,4,0.0
-1,5,0.0
-1,6,0.0
-1,7,0.0
-1,8,0.0
-1,9,0.0
-1,10,0.0
-1,11,0.0
-1,12,0.0
-1,13,0.0
-1,14,0.0
-1,15,0.0
0,-16,0.0
0,-15,0.0
0,-14,0.0
0,-13,0.0
0,-12,0.0
0,-11,0.0
0,-10,6.7e-05
0,-9,0.0
0,-8,0.004412
0,-7,0.0
0,-6,0.018506
0,-5,0.0
0,-4,0.004272
0,-3,0.0
0,-2,0.005196
0,-1,0.0
0,0,0.005043000000000001
0,1,0.0
0,2,0.005197
0,3,0.0
0,4,0.00449
0,5,0.0
0,6,0.018482
0,7,0.0
0,8,0.0044080000000000005
0,9,0.0
0,10,5.4999999999999995e-05
0,11,0.0
0,12,0.0
0,13,0.0
0,14,0.0
0,15,0.0
1,-16,0.0
1,-15,0.0
1,-14,0.0
1,-13,0.0
1,-12,0.0
1,-11,0.0
1,-10,0.0
1,-9,0.0
1,-8,0.0
1,-7,0.0
1,-6,0.0
1,-5,0.0
1,-4,0.0
1,-3,0.0
1,-2,0.0
1,-1,0.0
1,0,0.0
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
1,13,0.0
1,14,0.0
1,15,0.0
2,-16,0.0
2,-15,0.0
2,-14,0.0
2,-13,0.0
2,-12,0.0
2,-11,0.0
2,-10,7.400000000000001e-05
2,-9,0.0
2,-8,0.004738999999999999
2,-7,0.0
2,-6,0.019485
2,-5,0.0
2,-4,0.004711
2,-3,0.0
2,-2,0.005513
2,-1,0.0
2,0,0.0051270000000000005
2,1,0.0
2,2,0.005522
2,3,0.0
2,4,0.004771
2,5,0.0
2,6,0.019599
2,7,0.0
2,8,0.004784
2,9,0.0
2,10,6.9e-05
2,11,0.0
2,12,0.0
2,13,0.0
2,14,0.0
2,15,0.0
