Posición Horizontal,Posición Vertical,Probabilidad
4,-3,0.0007000000000000001
4,-2,0.0013
4,-1,0.0011
4,0,0.0009000000000000001
4,1,0.0015999999999999999
4,2,0.0014999999999999998
4,3,0.0011
4,4,0.0013000000000000002
4,5,0.0011
4,6,0.0012000000000000001
4,7,0.0012000000000000001
4,8,0.0008
4,9,0.0015
4,10,0.0014
4,11,0.0011
4,12,0.0014
4,13,0.0017
4,14,0.0008
4,15,0.001
5,-16,0.0012000000000000001
5,-15,0.00030000000000000003
5,-14,0.0008
5,-13,0.0009
5,-12,0.0005
5,-11,0.0009
5,-10,0.0008
5,-9,0.0009
5,-8,0.001
5,-7,0.001
5,-6,0.0008
5,-5,0.0013
5,-4,0.0009
5,-3,0.00030000000000000003
5,-2,0.0008999999999999999
5,-1,0.0007
5,0,0.0011
5,1,0.0011
5,2,0.0013999999999999998
5,3,0.0014000000000000002
5,4,0.0013999999999999998
5,5,0.0006000000000000001
5,6,0.00030000000000000003
5,7,0.001
5,8,0.001
5,9,0.0008
5,10,0.0014999999999999998
5,11,0.001
5,12,0.0008000000000000001
5,13,0.001
5,14,0.0010999999999999998
5,15,0.0006000000000000001
6,-16,0.0007000000000000001
6,-15,0.0007999999999999999
6,-14,0.0012000000000000001
6,-13,0.0015999999999999999
6,-12,0.001
6,-11,0.001
6,-10,0.0012000000000000001
6,-9,0.0008
6,-8,0.0014
6,-7,0.0006
6,-6,0.001
6,-5,0.0006000000000000001
6,-4,0.0011
6,-3,0.0006000000000000001
6,-2,0.0015
6,-1,0.0007
6,0,0.0009
6,1,0.0007000000000000001
6,2,0.0012
6,3,0.0011
6,4,0.0012000000000000001
6,5,0.0013000000000000002
6,6,0.0015
6,7,0.0013
6,8,0.001
6,9,0.0007999999999999999
6,10,0.0018
6,11,0.0011
6,12,0.0006000000000000001
6,13,0.0004
6,14,0.0013
6,15,0.0013000000000000002
7,-16,0.0006000000000000001
7,-15,0.0006000000000000001
7,-14,0.0007000000000000001
7,-13,0.0007000000000000001
7,-12,0.0006999999999999999
7,-11,0.0007
7,-10,0.0013000000000000002
7,-9,0.0007
7,-8,0.0006000000000000001
7,-7,0.0011
7,-6,0.0011
7,-5,0.0008000000000000001
7,-4,0.0005
7,-3,0.001
7,-2,0.0009
7,-1,0.0009000000000000001
7,0,0.0010999999999999998
7,1,0.0011
7,2,0.001
7,3,0.0009
