Posición Horizontal,Posición Vertical,Probabilidad
-2,-6,0.0034000000000000002
-2,-5,0.003
-2,-4,0.0041
-2,-3,0.0036000000000000003
-2,-2,0.0047
-2,-1,0.0039
-2,0,0.005399999999999999
-2,1,0.005
-2,2,0.0049
-2,3,0.0046
-2,4,0.004300000000000001
-2,5,0.0063
-2,6,0.0057
-2,7,0.0046
-1,-8,0.0027
-1,-7,0.004
-1,-6,0.0031999999999999997
-1,-5,0.0024
-1,-4,0.0041
-1,-3,0.0026
-1,-2,0.0033
-1,-1,0.0026000000000000003
-1,0,0.0032
-1,1,0.0044
-1,2,0.0038
-1,3,0.0044
-1,4,0.0047
-1,5,0.0052
-1,6,0.0038
-1,7,0.0029
0,-8,0.0047
0,-7,0.0033
0,-6,0.0037999999999999996
0,-5,0.003
0,-4,0.0034000000000000002
0,-3,0.0037999999999999996
0,-2,0.0048
0,-1,0.0044
0,0,0.005
0,1,0.004900000000000001
0,2,0.005599999999999999
0,3,0.0055000000000000005
0,4,0.005699999999999999
0,5,0.0066
0,6,0.0053
0,7,0.0048000000000000004
1,-8,0.0037
1,-7,0.0031000000000000003
1,-6,0.0031
1,-5,0.0043
1,-4,0.0034
1,-3,0.0027
1,-2,0.0030999999999999995
1,-1,0.0027
1,0,0.0046
1,1,0.0046
1,2,0.0039
1,3,0.0034999999999999996
1,4,0.004
1,5,0.0031999999999999997
1,6,0.005
1,7,0.0036000000000000003
2,-8,0.004
2,-7,0.0046
2,-6,0.0034000000000000002
2,-5,0.0028
2,-4,0.0044
2,-3,0.0036
2,-2,0.0043
2,-1,0.0038999999999999994
2,0,0.005299999999999999
2,1,0.0056
2,2,0.0054
2,3,0.0049
2,4,0.0055
2,5,0.0052
2,6,0.0053
2,7,0.0043
3,-8,0.0044
3,-7,0.0033
3,-6,0.0029000000000000002
3,-5,0.0034999999999999996
3,-4,0.0041
3,-3,0.0037
3,-2,0.0023
3,-1,0.004000000000000001
3,0,0.004
3,1,0.0047
3,2,0.0039
3,3,0.0051
3,4,0.0044
3,5,0.0041
3,6,0.0044
3,7,0.0029
4,-8,0.0033000000000000004
4,-7,0.0036
4,-6,0.0049
4,-5,0.0028
4,-4,0.0037999999999999996
4,-3,0.004
4,-2,0.0050999999999999995
4,-1,0.0039
4,0,0.0048000000000000004
4,1,0.006299999999999999
4,2,0.0052
4,3,0.0045
4,4,0.0052
4,5,0.0035
4,6,0.0046
4,7,0.0048
5,-8,0.0031
5,-7,0.0031999999999999997
5,-6,0.0032
5,-5,0.0027
5,-4,0.0033
5,-3,0.0035000000000000005
5,-2,0.0031000000000000003
5,-1,0.0027
5,0,0.0045
5,1,0.0034000000000000002
5,2,0.0038
5,3,0.005699999999999999
5,4,0.0039000000000000003
5,5,0.0039
5,6,0.0035
5,7,0.0034000000000000002
6,-8,0.0045000000000000005
6,-7,0.0027999999999999995
6,-6,0.0035999999999999995
6,-5,0.0031
6,-4,0.0037
6,-3,0.0036000000000000003
6,-2,0.0033
6,-1,0.004
6,0,0.005200000000000001
6,1,0.004
6,2,0.0051
6,3,0.0039
6,4,0.0045000000000000005
6,5,0.0042
6,6,0.0049
6,7,0.0036
7,-8,0.0027
7,-7,0.003
7,-6,0.0024000000000000002
7,-5,0.0021999999999999997
7,-4,0.0026
7,-3,0.0029
7,-2,0.0031999999999999997
7,-1,0.0039
7,0,0.0039
7,1,0.0037
7,2,0.0038000000000000004
7,3,0.0035
7,4,0.0033
7,5,0.003
7,6,0.0029000000000000002
7,7,0.0027999999999999995
