Posición Horizontal,Posición Vertical,Probabilidad
-8,5,0.0
-8,6,0.016931533813475046
-8,7,0.0
-8,8,0.004154205322265254
-8,9,0.0
-8,10,6.29425048828048e-05
-8,11,0.0
-8,12,2.0860165049837285e-32
-8,13,0.0
-8,14,5.151882282558528e-33
-8,15,0.0
-7,-16,0.0
-7,-15,0.0
-7,-14,0.0
-7,-13,0.0
-7,-12,0.0
-7,-11,0.0
-7,-10,0.0
-7,-9,0.0
-7,-8,0.0
-7,-7,0.0
-7,-6,0.0
-7,-5,0.0
-7,-4,0.0
-7,-3,0.0
-7,-2,0.0
-7,-1,0.0
-7,0,0.0
-7,1,0.0
-7,2,0.0
-7,3,0.0
-7,4,0.0
-7,5,0.0
-7,6,0.0
-7,7,0.0
-7,8,0.0
-7,9,0.0
-7,10,0.0
-7,11,0.0
-7,12,0.0
-7,13,0.0
-7,14,0.0
-7,15,0.0
-6,-16,2.648470050424261e-32
-6,-15,0.0
-6,-14,2.3116887215641387e-32
-6,-13,0.0
-6,-12,1.292640442101727e-32
-6,-11,0.0
-6,-10,0.00025653839111325355
-6,-9,0.0
-6,-8,0.01693153381347493
-6,-7,0.0
-6,-6,0.06900882720946594
-6,-5,0.0
-6,-4,0.016418457031248362
-6,-3,0.0
-6,-2,0.019496917724607467
-6,-1,0.0
-6,0,0.018470764160154533
-6,1,0.0
-6,2,0.01949691772460753
-6,3,0.0
-6,4,0.01641845703124847
-6,5,0.0
-6,6,0.06900882720946666
-6,7,0.0
-6,8,0.016931533813474973
-6,9,0.0
-6,10,0.0002565383911132491
-6,11,0.0
-6,12,5.409464895374709e-32
-6,13,0.0
-6,14,2.0265529943133797e-32
-6,15,0.0
-5,-16,0.0
-5,-15,0.0
-5,-14,0.0
-5,-13,0.0
-5,-12,0.0
-5,-11,0.0
-5,-10,0.0
-5,-9,0.0
-5,-8,0.0
-5,-7,0.0
-5,-6,0.0
-5,-5,0.0
-5,-4,0.0
-5,-3,0.0
-5,-2,0.0
-5,-1,0.0
-5,0,0.0
-5,1,0.0
-5,2,0.0
-5,3,0.0
-5,4,0.0
-5,5,0.0
-5,6,0.0
-5,7,0.0
-5,8,0.0
-5,9,0.0
-5,10,0.0
-5,11,0.0
-5,12,0.0
-5,13,0.0
-5,14,0.0
-5,15,0.0
-4,-16,2.6306094804918153e-33
-4,-15,0.0
-4,-14,1.064928058081161e-32
-4,-13,0.0
-4,-12,3.747182490624609e-33
-4,-11,0.0
-4,-10,6.103515624999297e-05
-4,-9,0.0
-4,-8,0.004028320312499595
-4,-7,0.0
-4,-6,0.016418457031248328
-4,-5,0.0
-4,-4,0.003906249999999597
-4,-3,0.0
-4,-2,0.004638671874999522
-4,-1,0.0
-4,0,0.0043945312499995975
-4,1,0.0
-4,2,0.0046386718749995524
-4,3,0.0
-4,4,0.0039062499999996214
-4,5,0.0
-4,6,0.016418457031248418
-4,7,0.0
-4,8,0.00402832031249961
-4,9,0.0
-4,10,6.103515624999338e-05
-4,11,0.0
-4,12,1.0494284146293683e-32
-4,13,0.0
-4,14,2.3369519448430257e-32
-4,15,0.0
-3,-16,0.0
-3,-15,0.0
-3,-14,0.0
-3,-13,0.0
-3,-12,0.0
-3,-11,0.0
-3,-10,0.0
-3,-9,0.0
-3,-8,0.0
-3,-7,0.0
-3,-6,0.0
-3,-5,0.0
-3,-4,0.0
-3,-3,0.0
-3,-2,0.0
-3,-1,0.0
-3,0,0.0
-3,1,0.0
-3,2,0.0
-3,3,0.0
-3,4,0.0
-3,5,0.0
-3,6,0.0
-3,7,0.0
-3,8,0.0
-3,9,0.0
-3,10,0.0
-3,11,0.0
-3,12,0.0
-3,13,0.0
-3,14,0.0
-3,15,0.0
-2,-16,2.8132803328867205e-32
-2,-15,0.0
-2,-14,9.160219507838912e-33
-2,-13,0.0
-2,-12,2.2814756354856253e-32
-2,-11,0.0
-2,-10,7.247924804686676e-05
-2,-9,0.0
-2,-8,0.0047836303710932565
-2,-7,0.0
-2,-6,0.019496917724607515
-2,-5,0.0
-2,-4,0.004638671874999529
-2,-3,0.0
-2,-2,0.005508422851561983
-2,-1,0.0
-2,0,0.00521850585937453
-2,1,0.0
-2,2,0.005508422851561974
-2,3,0.0
-2,4,0.004638671874999571
-2,5,0.0
-2,6,0.01949691772460755
-2,7,0.0
-2,8,0.004783630371093261
-2,9,0.0
-2,10,7.24792480468657e-05
-2,11,0.0
-2,12,1.323272807755432e-32
-2,13,0.0
-2,14,3.65216522266402e-33
-2,15,0.0
-1,-16,0.0
-1,-15,0.0
-1,-14,0.0
-1,-13,0.0
-1,-12,0.0
-1,-11,0.0
-1,-10,0.0
-1,-9,0.0
-1,-8,0.0
-1,-7,0.0
-1,-6,0.0
-1,-5,0.0
-1,-4,0.0
-1,-3,0.0
-1,-2,0.0
-1,-1,0.0
-1,0,0.0
-1,1,0.0
-1,2,0.0
-1,3,0.0
-1,4,0.0
-1,5,0.0
-1,6,0.0
-1,7,0.0
-1,8,0.0
-1,9,0.0
-1,10,0.0
-1,11,0.0
-1,12,0.0
-1,13,0.0
-1,14,0.0
-1,15,0.0
0,-16,1.5229566933649424e-32
0,-15,0.0
0,-14,2.1997492135403706e-32
0,-13,0.0
0,-12,1.191108576443758e-32
0,-11,0.0
0,-10,6.866455078124016e-05
0,-9,0.0
0,-8,0.004531860351562029
0,-7,0.0
0,-6,0.01847076416015446
0,-5,0.0
0,-4,0.004394531249999543
0,-3,0.0
0,-2,0.005218505859374497
0,-1,0.0
0,0,0.0049438476562494865
0,1,0.0
0,2,0.0052185058593745125
0,3,0.0
0,4,0.004394531249999573
0,5,0.0
0,6,0.018470764160154564
0,7,0.0
0,8,0.004531860351562026
0,9,0.0
0,10,6.866455078123992e-05
0,11,0.0
0,12,1.6543324691141598e-32
0,13,0.0
0,14,1.339882714860388e-32
0,15,0.0
1,-16,0.0
1,-15,0.0
1,-14,0.0
1,-13,0.0
1,-12,0.0
1,-11,0.0
1,-10,0.0
1,-9,0.0
1,-8,0.0
1,-7,0.0
1,-6,0.0
1,-5,0.0
1,-4,0.0
1,-3,0.0
1,-2,0.0
1,-1,0.0
1,0,0.0
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
1,13,0.0
1,14,0.0
1,15,0.0
2,-16,1.6018660301699465e-32
2,-15,0.0
2,-14,4.5221594381416025e-33
2,-13,0.0
2,-12,1.8936351495012886e-32
2,-11,0.0
2,-10,7.247924804686717e-05
2,-9,0.0
2,-8,0.00478363037109326
2,-7,0.0
2,-6,0.019496917724607474
2,-5,0.0
2,-4,0.004638671874999536
2,-3,0.0
2,-2,0.005508422851561973
2,-1,0.0
2,0,0.005218505859374469
2,1,0.0
2,2,0.0055084228515619605
2,3,0.0
2,4,0.004638671874999554
2,5,0.0
2,6,0.019496917724607474
2,7,0.0
2,8,0.00478363037109324
2,9,0.0
2,10,7.247924804686578e-05
2,11,0.0
2,12,1.1919988210760305e-32
2,13,0.0
2,14,1.2024270943992437e-32
2,15,0.0
3,-16,0.0
3,-15,0.0
3,-14,0.0
3,-13,0.0
3,-12,0.0
3,-11,0.0
3,-10,0.0
3,-9,0.0
3,-8,0.0
3,-7,0.0
3,-6,0.0
3,-5,0.0
3,-4,0.0
3,-3,0.0
3,-2,0.0
3,-1,0.0
3,0,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
3,8,0.0
3,9,0.0
3,10,0.0
3,11,0.0
3,12,0.0
3,13,0.0
3,14,0.0
3,15,0.0
4,-16,1.5878774236886258e-32
4,-15,0.0
4,-14,5.0622031837944005e-33
4,-13,0.0
4,-12,1.350171197390088e-32
4,-11,0.0
4,-10,6.1035156249993434e-05
4,-9,0.0
4,-8,0.004028320312499596
4,-7,0.0
4,-6,0.016418457031248376
4,-5,0.0
4,-4,0.003906249999999607
4,-3,0.0
4,-2,0.004638671874999562
4,-1,0.0
4,0,0.004394531249999548
4,1,0.0
4,2,0.004638671874999562
4,3,0.0
4,4,0.0039062499999996335
4,5,0.0
4,6,0.016418457031248467
4,7,0.0
4,8,0.004028320312499603
4,9,0.0
4,10,6.103515624999313e-05
4,11,0.0
4,12,1.4169874063484046e-32
4,13,0.0
4,14,1.689208080810089e-32
4,15,0.0
5,-16,0.0
5,-15,0.0
5,-14,0.0
5,-13,0.0
5,-12,0.0
5,-11,0.0
5,-10,0.0
5,-9,0.0
5,-8,0.0
5,-7,0.0
5,-6,0.0
5,-5,0.0
5,-4,0.0
5,-3,0.0
5,-2,0.0
5,-1,0.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
5,13,0.0
5,14,0.0
5,15,0.0
6,-16,6.566657424128909e-33
6,-15,0.0
6,-14,2.3983722911304634e-32
6,-13,0.0
6,-12,2.1817761679991565e-32
6,-11,0.0
6,-10,0.0002565383911132519
6,-9,0.0
6,-8,0.016931533813474942
6,-7,0.0
6,-6,0.06900882720946641
6,-5,0.0
6,-4,0.016418457031248352
6,-3,0.0
6,-2,0.019496917724607488
6,-1,0.0
6,0,0.0184707641601544
6,1,0.0
6,2,0.019496917724607474
6,3,0.0
6,4,0.016418457031248376
6,5,0.0
6,6,0.06900882720946594
6,7,0.0
6,8,0.016931533813474866
6,9,0.0
6,10,0.0002565383911132501
6,11,0.0
6,12,2.611462390426803e-32
6,13,0.0
6,14,2.3161604427973732e-32
6,15,0.0
7,-16,0.0
7,-15,0.0
7,-14,0.0
7,-13,0.0
7,-12,0.0
7,-11,0.0
7,-10,0.0
7,-9,0.0
7,-8,0.0
7,-7,0.0
7,-6,0.0
7,-5,0.0
7,-4,0.0
7,-3,0.0
7,-2,0.0
7,-1,0.0
7,0,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.0
7,13,0.0
7,14,0.0
7,15,0.0
8,-16,1.0454659724769147e-33
8,-15,0.0
8,-14,3.3915957575853397e-33
8,-13,0.0
8,-12,8.851364631014772e-33
8,-11,0.0
8,-10,6.294250488280536e-05
8,-9,0.0
8,-8,0.004154205322265239
8,-7,0.0
8,-6,0.01693153381347505
8,-5,0.0
8,-4,0.0040283203124995845
8,-3,0.0
8,-2,0.004783630371093266
8,-1,0.0
8,0,0.004531860351562025
8,1,0.0
8,2,0.004783630371093264
