Posición Horizontal,Posición Vertical,Probabilidad
-8,-8,7.641697867629013e-62
-8,-7,0.0
-8,-6,3.277679566235608e-33
-8,-5,0.0
-8,-4,9.472679726991205e-32
-8,-3,0.0
-8,-2,2.2646655085003614e-32
-8,-1,0.0
-8,0,1.9618325571654997e-32
-8,1,0.0
-8,2,1.7972641313564142e-32
-8,3,0.0
-8,4,6.649083957287231e-32
-8,5,0.0
-8,6,4.917540982652878e-33
-8,7,0.0
-7,-8,0.0
-7,-7,0.0
-7,-6,0.0
-7,-5,0.0
-7,-4,0.0
-7,-3,0.0
-7,-2,0.0
-7,-1,0.0
-7,0,0.0
-7,1,0.0
-7,2,0.0
-7,3,0.0
-7,4,0.0
-7,5,0.0
-7,6,0.0
-7,7,0.0
-6,-8,1.571429698553084e-33
-6,-7,0.0
-6,-6,0.00024414062499999127
-6,-5,0.0
-6,-4,0.004394531249999849
-6,-3,0.0
-6,-2,0.002197265624999923
-6,-1,0.0
-6,0,0.0019531249999999352
-6,1,0.0
-6,2,0.00219726562499992
-6,3,0.0
-6,4,0.004394531249999847
-6,5,0.0
-6,6,0.00024414062499999143
-6,7,0.0
-5,-8,0.0
-5,-7,0.0
-5,-6,0.0
-5,-5,0.0
-5,-4,0.0
-5,-3,0.0
-5,-2,0.0
-5,-1,0.0
-5,0,0.0
-5,1,0.0
-5,2,0.0
-5,3,0.0
-5,4,0.0
-5,5,0.0
-5,6,0.0
-5,7,0.0
-4,-8,6.295905303950867e-32
-4,-7,0.0
-4,-6,0.004394531249999835
-4,-5,0.0
-4,-4,0.07910156249999727
-4,-3,0.0
-4,-2,0.0395507812499986
-4,-1,0.0
-4,0,0.0351562499999988
-4,1,0.0
-4,2,0.039550781249998536
-4,3,0.0
-4,4,0.0791015624999973
-4,5,0.0
-4,6,0.004394531249999861
-4,7,0.0
-3,-8,0.0
-3,-7,0.0
-3,-6,0.0
-3,-5,0.0
-3,-4,0.0
-3,-3,0.0
-3,-2,0.0
-3,-1,0.0
-3,0,0.0
-3,1,0.0
-3,2,0.0
-3,3,0.0
-3,4,0.0
-3,5,0.0
-3,6,0.0
-3,7,0.0
-2,-8,2.5988871196334146e-32
-2,-7,0.0
-2,-6,0.0021972656249999232
-2,-5,0.0
-2,-4,0.039550781249998626
-2,-3,0.0
-2,-2,0.019775390624999306
-2,-1,0.0
-2,0,0.017578124999999417
-2,1,0.0
-2,2,0.01977539062499927
-2,3,0.0
-2,4,0.039550781249998626
-2,5,0.0
-2,6,0.002197265624999925
-2,7,0.0
-1,-8,0.0
-1,-7,0.0
-1,-6,0.0
-1,-5,0.0
-1,-4,0.0
-1,-3,0.0
-1,-2,0.0
-1,-1,0.0
-1,0,0.0
-1,1,0.0
-1,2,0.0
-1,3,0.0
-1,4,0.0
-1,5,0.0
-1,6,0.0
-1,7,0.0
0,-8,5.85948319200485e-32
0,-7,0.0
0,-6,0.0019531249999999317
0,-5,0.0
0,-4,0.035156249999998786
0,-3,0.0
0,-2,0.017578124999999403
0,-1,0.0
0,0,0.01562499999999948
0,1,0.0
0,2,0.017578124999999417
0,3,0.0
0,4,0.035156249999998904
0,5,0.0
0,6,0.0019531249999999321
0,7,0.0
1,-8,0.0
1,-7,0.0
1,-6,0.0
1,-5,0.0
1,-4,0.0
1,-3,0.0
1,-2,0.0
1,-1,0.0
1,0,0.0
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
2,-8,7.232345699766891e-32
2,-7,0.0
2,-6,0.002197265624999921
2,-5,0.0
2,-4,0.03955078124999866
2,-3,0.0
2,-2,0.019775390624999317
2,-1,0.0
2,0,0.01757812499999941
2,1,0.0
2,2,0.019775390624999282
2,3,0.0
2,4,0.039550781249998716
2,5,0.0
2,6,0.0021972656249999185
2,7,0.0
3,-8,0.0
3,-7,0.0
3,-6,0.0
3,-5,0.0
3,-4,0.0
3,-3,0.0
3,-2,0.0
3,-1,0.0
3,0,0.0
3,1,0.0
3,2,0.0
3,3,0.0
3,4,0.0
3,5,0.0
3,6,0.0
3,7,0.0
4,-8,1.6721247444512557e-31
4,-7,0.0
4,-6,0.004394531249999847
4,-5,0.0
4,-4,0.07910156249999731
4,-3,0.0
4,-2,0.03955078124999869
4,-1,0.0
4,0,0.03515624999999885
4,1,0.0
4,2,0.039550781249998626
4,3,0.0
4,4,0.07910156249999746
4,5,0.0
4,6,0.004394531249999855
4,7,0.0
5,-8,0.0
5,-7,0.0
5,-6,0.0
5,-5,0.0
5,-4,0.0
5,-3,0.0
5,-2,0.0
5,-1,0.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,0.0
5,6,0.0
5,7,0.0
6,-8,6.772555541925383e-33
6,-7,0.0
6,-6,0.0002441406249999917
6,-5,0.0
6,-4,0.004394531249999835
6,-3,0.0
6,-2,0.0021972656249999176
6,-1,0.0
6,0,0.00195312499999993
6,1,0.0
6,2,0.002197265624999941
6,3,0.0
6,4,0.004394531249999866
6,5,0.0
6,6,0.00024414062499999127
6,7,0.0
7,-8,0.0
7,-7,0.0
7,-6,0.0
7,-5,0.0
7,-4,0.0
7,-3,0.0
7,-2,0.0
7,-1,0.0
7,0,0.0
7,1,0.0
7,2,0.0
7,3,0.0
7,4,0.0
7,5,0.0
7,6,0.0
7,7,0.0
